,SN_x,Row#,Tree#,Species_x,diam_in_1,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in_1,SN_y,Species_y,Height (ft),diam_in_2,height_in_2
141,60,11,1,Honeylocust,8.4,0.0,2022-10-26 19:59:45.178,37.20119896112122,-80.57529054938796,9E3696C9-048B-4D41-AECB-2CCBB21B871F,8.245752904358811,266.1847129581482,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9738FF29-3FAC-4F4D-BF0C-DB5591A2F0DD.png?alt=media&token=4695ac3a-ebc8-4044-a906-64ddcb49399e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F42896FE8-8BED-4147-B31D-BB50AF42A9D7.png?alt=media&token=061c07bd-d7ac-4a50-aa39-62b62961ff01,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P1,11.0,1.0,318.00000000000006,60,Honeylocust,28.8,8.2,345.6
142,61,11,2,Honeylocust,8.2,0.0,2022-10-19 17:31:00.812,37.20016325827427,-80.57729621425324,93859343-BC29-41A8-AEB2-B9BB52C30E3B,8.221076816085755,289.4502361928384,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0AFE88BF-A692-48B1-8D85-48722D7E2E50.png?alt=media&token=df43f790-20d5-46c5-b4ad-8fcf1b9049f9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F38D722C9-FCE2-4F1B-89EF-41C6E97F48AE.png?alt=media&token=65a1b3d8-788e-414d-8226-31e4a19024fe,5F2EA33C-65AD-4826-BF5C-D585E410C877,R11P2,11.0,2.0,325.20000000000005,61,Honeylocust,28.499999999999996,8.2,341.99999999999994
143,61,11,2,Honeylocust,8.2,0.0,2022-10-26 20:00:49.695,37.20011608894876,-80.57675751210607,723C014C-D6FF-439E-AD44-2B2199C0ACC5,7.935808164866891,245.956529782513,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3D40CF0F-167E-4DF9-A542-7E18E906AEE3.png?alt=media&token=966cbce7-7b1a-40dd-a9a0-b1dd4599158c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA730D3B1-CE1E-4C66-9B7F-98A574BD19A2.png?alt=media&token=f1692513-ca9f-4495-bb1e-a78e816602be,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P2,11.0,2.0,325.20000000000005,61,Honeylocust,28.499999999999996,8.2,341.99999999999994
144,62,11,3,Honeylocust,9.2,0.0,2022-10-19 17:31:57.158,37.20022494908162,-80.57672934614175,B8D40707-BCAB-4DAB-9123-A53D88A46D84,7.774150512349888,315.1781352486198,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF448093A-01E0-4C42-B3C9-063908D2D04C.png?alt=media&token=8572ee83-4045-4685-a0ff-9a237e54cb01,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE3F1E4C5-B7DD-451C-8CB5-ACA91006D41D.png?alt=media&token=e511e201-99f0-468a-a45e-87e95a5b75de,5F2EA33C-65AD-4826-BF5C-D585E410C877,R11P3,11.0,3.0,457.20000000000005,62,Honeylocust,36.6,9.1,439.20000000000005
145,62,11,3,Honeylocust,9.2,0.0,2022-10-26 20:02:12.094,37.20020437150933,-80.57662239305728,3575C1DF-DDB7-42BB-94E9-708976219D48,8.160295331571985,291.4335220817506,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8A47106A-1600-4A85-88E7-C41F1D4A908C.png?alt=media&token=89e3bd80-0564-4def-871c-1631d968030b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5A1F1B63-9932-4FBC-AD6C-FD193EFD289E.png?alt=media&token=d3418d9d-8a5f-4139-b626-e33020b313ad,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P3,11.0,3.0,457.20000000000005,62,Honeylocust,36.6,9.1,439.20000000000005
146,63,11,4,Honeylocust,7.7,0.0,2022-10-19 17:33:20.411,37.20033814668395,-80.57662507526629,6B6EA855-D2ED-44C5-9EAE-FA41A006A689,7.287402908633075,282.2502579276018,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6C44B7DF-EEAD-404E-8968-22BCA8076D3E.png?alt=media&token=896cf0ea-f205-410a-beb5-3211c6328475,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEE0C12AE-1BF5-4470-B84C-EDBB926D24DA.png?alt=media&token=494db9e4-7781-47f5-a0ea-3db9c8916594,5F2EA33C-65AD-4826-BF5C-D585E410C877,"R11P4
",11.0,4.0,398.40000000000003,63,Honeylocust,33.0,7.9,396.0
147,63,11,4,Honeylocust,7.7,0.0,2022-10-26 20:04:50.659,37.20033081251867,-80.57656547993474,9DCABF48-4693-4601-87F5-74CC1E7588F9,7.798958012438196,326.7678313367949,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F64209223-AEC0-4342-83D8-12222A964599.png?alt=media&token=a6d2fb3b-da82-4bb7-a11d-7cca94d73312,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBCD52758-CED7-4EFD-8F51-6A7C851AE960.png?alt=media&token=30be0020-2530-4cef-b66b-21bd9012e01f,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P4,11.0,4.0,398.40000000000003,63,Honeylocust,33.0,7.9,396.0
148,64,11,5,Honeylocust,8.3,0.0,2022-10-19 17:34:43.691,37.20036002345135,-80.57654435753874,8410964C-6FAE-4079-9DFA-80F3459A179E,8.20194231712912,262.7860842727301,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F829E3AE5-5AB2-4203-876D-B2A48921A051.png?alt=media&token=56fcad8a-8309-4d10-8f4c-7157a5c8ebb3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F28C8E417-1E4B-4453-95B0-00EBF9010F10.png?alt=media&token=5ad420b9-e0fc-4fd8-9d18-285154330879,5F2EA33C-65AD-4826-BF5C-D585E410C877,R11P5,11.0,5.0,331.20000000000005,64,Honeylocust,25.0,8.4,300.0
149,64,11,5,Honeylocust,8.3,0.0,2022-10-26 20:06:03.842,37.2004286712382,-80.57645341388934,EC0852D3-3927-4FB4-BC21-D284D770A81B,8.229549358210226,252.6015184057041,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F779A83A9-1DE6-43C3-9476-5C9795623A58.png?alt=media&token=dcab6caf-1820-4b09-8343-6a5e3947374d,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9C8B38FC-A1B0-4258-A646-383E9040FFEC.png?alt=media&token=8655fa6e-c22b-4940-a773-4d195514722c,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P5,11.0,5.0,331.20000000000005,64,Honeylocust,25.0,8.4,300.0
150,65,11,6,Honeylocust,9.2,0.0,2022-10-19 17:36:14.847,37.20052749387659,-80.57641066618316,7538001C-0BE6-4467-A664-DEF82A4ADD39,7.786460983471608,272.4273936955009,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8FAF7FDC-994C-44F3-A7FD-8A95E8A9E824.png?alt=media&token=f4f821ad-118e-4216-8852-a27d77ea0bf3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FCE5835FA-E46D-4678-B8B0-159C225A31A7.png?alt=media&token=2fe2cfa4-7439-49e4-ac98-e9ae30a4a18c,5F2EA33C-65AD-4826-BF5C-D585E410C877,R11P6,11.0,6.0,465.59999999999997,65,Honeylocust,34.3,9.3,411.59999999999997
151,65,11,6,Honeylocust,9.2,0.0,2022-10-26 20:07:11.144,37.20049198576112,-80.57643233343993,4152F958-A183-4D95-9560-9C45AB410502,7.770152425202798,283.716963970755,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F527B42EF-36A8-4AF1-88A8-8F14DFFDD61F.png?alt=media&token=06fb638f-d54c-4e6f-b330-d4d969a395dd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA742834D-1B9B-4AAD-B847-8ECA6AD25196.png?alt=media&token=354911a9-46db-4b6c-8bcb-df6c0a106320,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R11P6,11.0,6.0,465.59999999999997,65,Honeylocust,34.3,9.3,411.59999999999997
152,66,12,1,Honeylocust,8.1,0.0,2022-10-19 17:45:39.243,37.20018991272636,-80.57690083988064,83D5F59A-46E5-4805-B50B-8782EAC401A2,7.01018909769734,201.2732648474025,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F62EB65D5-9F99-49A6-97FC-73B9238627C2.png?alt=media&token=0c93fb4a-6797-4950-8491-8aafd2bc30f3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F55F6DBB3-E824-4F49-9149-9D376EEEE828.png?alt=media&token=c943b15d-e139-435a-85f4-26707c6fbf0b,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P1,12.0,1.0,352.79999999999995,66,Honeylocust,29.0,8.1,348.0
153,66,12,1,Honeylocust,8.1,0.0,2022-10-21 17:22:10.389,37.20019121192135,-80.57691031143122,7F3C017E-3EAA-4E48-A515-4726CCF88BED,8.42092896071006,238.940434193048,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6B186BE2-9E41-4A86-A39B-0367B7C79F6D.png?alt=media&token=c0932142-1cc8-4b6b-a2d4-3915b983c01c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA4FCF0F2-54CE-443A-AECA-42BB6E9C31ED.png?alt=media&token=9ba46038-021e-4ccf-86b2-72c07e9b243a,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R12: p1,12.0,1.0,352.79999999999995,66,Honeylocust,29.0,8.1,348.0
154,66,12,1,Honeylocust,8.1,0.0,2022-10-26 20:17:49.903,37.20016342452694,-80.57687695407186,B3324D87-F423-4696-91B1-400C01F936D2,6.362080691367622,314.5513759823296,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6A2F102B-1E0E-4C51-B45E-603B5A6BBB4C.png?alt=media&token=a887720d-9d0f-492b-98ec-e66c5158e17c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F18D577A2-BCC6-4BFE-806D-CF0310181E46.png?alt=media&token=3214870b-873a-486d-af2f-3e04be93aa82,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P1,12.0,1.0,352.79999999999995,66,Honeylocust,29.0,8.1,348.0
155,67,12,2,Honeylocust,9.1,0.0,2022-10-19 17:44:22.103,37.20019749928908,-80.5767874217358,7F7F953E-58B4-4713-8B9C-EAA1806C9F10,9.269822300888423,289.697384271096,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD92973FF-5823-4A46-BD47-8FA5FDE1BDE1.png?alt=media&token=b89e0f57-2eb1-45db-9f1e-4b60b23e582f,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8E6B9A70-0D55-455E-B94B-F606F8013561.png?alt=media&token=9363695a-0dfe-40d8-b77c-301fed0426cc,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P2,12.0,2.0,424.79999999999995,67,Honeylocust,33.6,9.1,403.20000000000005
156,67,12,2,Honeylocust,9.1,0.0,2022-10-26 20:13:26.118,37.20031513835974,-80.57679707191937,824FA8BE-2976-4572-8992-9E6496C17B9E,10.15375096966901,325.52155922717,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F64EBBA3A-4A8B-4B85-95C5-81D68B0E43B7.png?alt=media&token=635166c1-f68d-47e3-b65b-4ea5b26b3387,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F152EF2B6-0549-4A34-AA70-7CE592B4F445.png?alt=media&token=c3b621c0-96b4-4960-aa69-5e468d4c3fa8,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P2,12.0,2.0,424.79999999999995,67,Honeylocust,33.6,9.1,403.20000000000005
157,68,12,3,Honeylocust,10.3,0.0,2022-10-19 17:42:52.247,37.20031146567348,-80.57664071427358,5A514E6E-8A80-4D19-A73D-CB8039DCB481,9.767091649723804,277.1496772766113,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7BCB8378-A4C6-4020-A78F-FE9763B606FD.png?alt=media&token=db3a64ca-8aaa-4dad-9cf1-c045e413afba,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF4235A20-1B35-4C1B-9B85-A74AF53938C9.png?alt=media&token=138d6455-eeb8-48e5-8ff2-7fc39df960b2,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P3,12.0,3.0,412.79999999999995,68,Honeylocust,37.4,10.3,448.79999999999995
158,68,12,3,Honeylocust,10.3,0.0,2022-10-21 17:28:22.982,37.20047238286324,-80.57678164921754,270A5920-2571-4ADD-B980-57BDF4BD1335,8.998661060032882,317.0812787033441,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB84F3BFE-33E9-4A4F-9B8C-D98D4A979128.png?alt=media&token=f19527e3-ab0f-4679-bd24-736c8022141b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F56872FFD-FEEC-4BF0-9E50-9C931B26FD5C.png?alt=media&token=481366c3-a9c4-42fb-81fc-3a88d28982b2,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R12:p3,12.0,3.0,412.79999999999995,68,Honeylocust,37.4,10.3,448.79999999999995
159,68,12,3,Honeylocust,10.3,0.0,2022-10-26 20:12:24.781,37.20042289258028,-80.5766561907303,EB5FAAC0-BF9E-4677-BD0F-2BB774CBCD94,9.360139764200046,331.0305302537333,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F13B15592-A9B6-486F-919A-6F5109B57304.png?alt=media&token=381632d8-d828-441b-8d57-c6af00532485,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4569FCDF-90B0-4962-B1E8-F52E9CB983ED.png?alt=media&token=71a41908-64e8-4192-a1d8-31f3d36f3c59,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P3,12.0,3.0,412.79999999999995,68,Honeylocust,37.4,10.3,448.79999999999995
160,69,12,4,Honeylocust,7.299999999999999,0.0,2022-10-19 17:41:43.031,37.20041136260815,-80.576560869888,2A1301ED-DE97-46FD-AEF7-F12180C05492,6.992166905891239,255.1011964092104,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F22CC1E16-2544-4513-8991-0998EB579BFD.png?alt=media&token=13eca880-5f4d-4d7a-9edc-8c4d8a4c8ca9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F69186335-6F57-444E-BA86-5D1E9CA2E056.png?alt=media&token=92bd6439-265d-48a1-b7f2-a9febe0f6586,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P4,12.0,4.0,380.4,69,Honeylocust,29.6,7.3,355.20000000000005
161,69,12,4,Honeylocust,7.299999999999999,0.0,2022-10-21 17:30:33.799,37.20040863848961,-80.57663957595875,CB438D81-0AD9-4002-9F00-5F05E6555B75,6.977500995313089,254.5955988365834,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FECFF6861-323A-4CEF-85E9-D26FCEE9524B.png?alt=media&token=a743ef86-de2f-4bee-89da-7e09682bd370,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBA5CBE2A-F5D4-4525-9EA0-C4CB2FD40924.png?alt=media&token=ccc14042-0f55-4b10-913b-267a48f801e6,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R12;p4,12.0,4.0,380.4,69,Honeylocust,29.6,7.3,355.20000000000005
162,69,12,4,Honeylocust,7.299999999999999,0.0,2022-10-26 20:11:15.336,37.20044697074198,-80.5766158867077,68E81E62-0C87-4EAC-AAA9-4C079BFA259C,7.152614279056159,295.1515753438154,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4EDE03B9-23A4-435B-9196-A35DA6B8E7E6.png?alt=media&token=bb672cee-1092-4d9f-9813-17e35174ac9b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F116DA1CC-2923-4693-BDC1-2553AC4AB721.png?alt=media&token=31c19dae-8cd7-4c47-a513-0da3d847e4b8,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P4,12.0,4.0,380.4,69,Honeylocust,29.6,7.3,355.20000000000005
163,70,12,5,Honeylocust,8.6,0.0,2022-10-19 17:40:14.428,37.20049742097854,-80.57656166817553,9CA3FFB4-728B-4983-8D17-F45B308AED6C,7.085300923332455,270.9663008141706,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE474929D-3D69-4C04-8C48-FD1F35F710E0.png?alt=media&token=b0107030-41e5-455d-b926-8f42739624bd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F16B32AE7-5C01-446B-B747-E09A0E3161D1.png?alt=media&token=481ea8f6-8f73-49dc-b978-4e47b2c2eb84,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P5,12.0,5.0,373.20000000000005,70,Honeylocust,29.8,8.6,357.6
164,70,12,5,Honeylocust,8.6,0.0,2022-10-21 17:33:18.455,37.20047791491933,-80.5765333772456,13910876-92C9-4276-B760-4F5BB0D951E4,8.97907131300198,208.8459082475798,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F116B0495-09F9-4275-83EC-68AF56E817F8.png?alt=media&token=7794ce1d-cf15-4302-99b8-220d38c986ce,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F49A2A977-A31F-49E8-A5D9-4ADB816013DE.png?alt=media&token=d3a80c60-6826-4d38-9268-eae4bf458c95,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12;p5,12.0,5.0,373.20000000000005,70,Honeylocust,29.8,8.6,357.6
165,70,12,5,Honeylocust,8.6,0.0,2022-10-21 17:37:20.182,37.20051739368327,-80.57647520683759,DD745DF8-A25A-47D6-B302-37B9665E667B,8.699259772075443,310.5846164733406,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F39E7F8ED-11B7-45FD-AFA9-EFAB7CFDAF74.png?alt=media&token=021c2ed0-2ba0-4b32-897a-e4ee6c489c47,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7EF8B7CE-5AAC-4251-91CB-1A8A7D437204.png?alt=media&token=9e238c6e-5eb5-4915-8e88-70fd1642e2d5,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R12;p5,12.0,5.0,373.20000000000005,70,Honeylocust,29.8,8.6,357.6
166,70,12,5,Honeylocust,8.6,0.0,2022-10-26 20:10:00.077,37.20106188095512,-80.57540281901694,D389B6D0-51D7-4DAA-B7EC-962A3F49FB1A,7.919511926455761,318.2687158659687,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6C4C24A6-E9DC-41D6-8D84-3EE1918985D6.png?alt=media&token=d6056806-261c-4592-8f34-14d3ebf5d6ce,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB38C64B5-8EF1-4444-8F71-4E806A329EAE.png?alt=media&token=83e3cdc8-9442-42c6-83af-c0ceede495bd,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P5,12.0,5.0,373.20000000000005,70,Honeylocust,29.8,8.6,357.6
167,71,12,6,Honeylocust,11.2,0.0,2022-10-19 17:38:43.182,37.20052837397643,-80.57650848299318,F2F94FCC-85DF-4F94-92DE-A37EC5978E9C,10.83245310257739,284.7594914473887,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAB7813BC-DE7C-4F7D-B08F-02AC68EA30DF.png?alt=media&token=d2039bd9-c2ae-4744-94ca-91eb4213c947,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F45DAD1B4-CA24-48E0-87B0-1C74CB4E9868.png?alt=media&token=3b2da654-5e2f-4a8d-9c40-e566c65440c5,5F2EA33C-65AD-4826-BF5C-D585E410C877,R12P6,12.0,6.0,361.20000000000005,71,Honeylocust,30.3,11.2,363.6
168,71,12,6,Honeylocust,11.2,0.0,2022-10-21 17:40:02.094,37.20053419939912,-80.57650563314607,F1FEB0E7-57C7-452F-89FF-B8B8D97960EF,11.55409639275919,299.144542123389,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5F58D141-1743-4089-B28D-DAC77D995715.png?alt=media&token=3c3d8cfe-12a8-42ca-8377-e817f4760ea6,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFB1351B8-6C56-490D-98BC-451C597B91F6.png?alt=media&token=c737891a-6499-4d5e-8fb2-6e29a42b7561,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R12;p6,12.0,6.0,361.20000000000005,71,Honeylocust,30.3,11.2,363.6
169,71,12,6,Honeylocust,11.2,0.0,2022-10-26 20:08:07.624,37.20053172673769,-80.57642516687565,3652F694-6074-40FD-9530-99EBF9083D4F,9.692828134288938,301.2870240399218,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F23AF6995-A986-4EB7-A83E-58836C80D37F.png?alt=media&token=416d11bc-309a-4677-83bc-33eb2710a6dd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA2F81B00-69F2-4CB3-B603-8B154BC6088E.png?alt=media&token=328940a4-fb68-40dd-b960-0b273c9b4f05,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R12P6,12.0,6.0,361.20000000000005,71,Honeylocust,30.3,11.2,363.6
170,72,13,1,Honeylocust,11.5,0.0,2022-10-19 17:47:07.213,37.2001524456193,-80.5769325234746,642B2C86-C7D6-4BEA-ABE9-C0168962F109,10.37349147120799,290.1439779386746,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1FA34117-5BB4-4FFD-947F-658474F07F17.png?alt=media&token=a41cd666-a624-42a4-b1fc-fbf8d654e7a2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1C2CDCE7-1D12-4BD1-90B8-EFDCF90AAB1A.png?alt=media&token=2cf55834-938e-4a14-a9d8-ed53b8e84ac6,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P1,13.0,1.0,468.0,72,Honeylocust,39.5,11.5,474.0
171,72,13,1,Honeylocust,11.5,0.0,2022-10-26 20:19:11.172,37.20022561963387,-80.57695297531836,CAE89BD5-3EE7-4C1C-BC1F-9FEFAB49019C,10.81454941606897,362.7490246389794,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF7E77C54-743D-40EC-B416-D7492413D8CF.png?alt=media&token=09abfd78-b1a4-4200-99ca-d6e1767952cf,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7F07558E-1573-43BD-9BF3-21A884DCA3DB.png?alt=media&token=f1cdb190-ab04-4127-9255-335bcd6c4ba0,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P1,13.0,1.0,468.0,72,Honeylocust,39.5,11.5,474.0
172,73,13,2,Honeylocust,8.5,0.0,2022-10-19 17:48:46.690,37.2002796872649,-80.57694383756537,AE17F8CE-A675-419B-B7F9-94ED9CB0E9EC,8.141490535473261,266.2716888067291,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE223EBE1-D257-4231-9C0F-B07BAF6893EA.png?alt=media&token=dafd568d-ebca-46bf-9d76-51339401d3ea,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F26877A9D-B0A9-448E-B07A-F9256AC6606F.png?alt=media&token=790eefdd-73e6-4408-9b02-6fd6f4e15af7,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P2,13.0,2.0,339.6,73,Honeylocust,32.4,8.5,388.79999999999995
173,73,13,2,Honeylocust,8.5,0.0,2022-10-26 20:21:05.675,37.20027545004822,-80.57690603666057,FC189211-FA99-4B8B-9EE6-45073933C88D,7.873483764843678,267.8563838868629,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFB31210D-8940-4B35-AB7C-334797725823.png?alt=media&token=17e3db42-c0b1-4c3f-aa57-e4abe121e7c8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F93046EE1-BB60-424B-8D96-FFA7BF5F7ED6.png?alt=media&token=5845d847-5e00-4def-977e-57af8633591a,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P2,13.0,2.0,339.6,73,Honeylocust,32.4,8.5,388.79999999999995
174,74,13,3,Honeylocust,9.0,0.0,2022-10-19 17:49:58.934,37.2003985382963,-80.57682582184725,965392A6-01AD-4D9A-AF21-80B32E15AD28,7.796149084887167,286.3782034145565,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAC20F3E6-3555-48AC-A2AE-23C72ACCDF20.png?alt=media&token=6cedc6a7-c804-41e7-b1e7-77511580ee98,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD269823D-08C8-4FEA-9768-82C98E433372.png?alt=media&token=232f51b8-a5f3-4d16-b057-c62e3c2ae92c,5F2EA33C-65AD-4826-BF5C-D585E410C877,R13P3,13.0,3.0,392.40000000000003,74,Honeylocust,32.2,8.7,386.40000000000003
175,74,13,3,Honeylocust,9.0,0.0,2022-10-26 20:22:11.971,37.20035683832802,-80.57685725398414,571674DE-8B74-4F8C-914F-4FFB52056440,8.266855060584902,345.7580776665155,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBEC0F4C4-8735-431B-AF89-7B5C4E31F4A8.png?alt=media&token=974c71e2-5390-4389-9631-f273044fc684,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3E40BB4B-6A52-4D4C-94F3-9F6B07544246.png?alt=media&token=3d992bbf-6032-46ec-870c-f18091134dcb,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R13P3,13.0,3.0,392.40000000000003,74,Honeylocust,32.2,8.7,386.40000000000003
